LAT|LON|ROW|COL|ID|DATE|DPY|FUEL_SOLD_REG_MONTH|FUEL SOLD GAL/YEAR|GROWRATE|YEARNUMBER|STORAGE_VOC_(LB/YR)|STORAGE VOC (TON/YR)|STORAGE VOC (TON/DAY)
4.71401350448|-74.139848282|25.0|37.0|123.0|40694.0|365.0|75000.0|900000.0|0.005|1.0|377.641798425|0.171449376485|0.000469724319137
4.68394073016|-74.0853752537|31.0|33.0|124.0|41155.0|365.0|70000.0|840000.0|0.005|0.0|2315.34475134|1.05116651711|0.00287990826605
4.68339578478|-74.0972204172|29.0|33.0|125.0|40903.0|365.0|70000.0|840000.0|0.005|1.0|3015.33750307|1.36896322639|0.0037505841819
4.70849166667|-74.1400972222|25.0|36.0|126.0|40903.0|365.0|47000.0|564000.0|0.005|1.0|8.08695660072|0.00367147829673|1.00588446486e-05
4.60993055556|-74.0753611111|32.0|25.0|127.0|40542.0|365.0|252000.0|3024000.0|0.005|2.0|5167.20532171|2.34591121606|0.00642715401659
4.67390026551|-74.0880713326|30.0|32.0|128.0|41409.0|365.0|143500.0|1722000.0|0.005|-1.0|4047.63451027|1.83762606766|0.0050345919662
4.68732777778|-74.110225|28.0|34.0|129.0|40811.0|365.0|156000.0|1872000.0|0.005|1.0|3290.52594877|1.49389878074|0.0040928733719
4.64168055556|-74.0720444444|32.0|29.0|130.0|40603.0|365.0|20000.0|240000.0|0.005|1.0|962.690776769|0.437061612653|0.00119742907576
4.69986388889|-74.1097166667|28.0|35.0|131.0|40981.0|365.0|105000.0|1260000.0|0.005|0.0|3834.73652164|1.74097038083|0.00476978186528
4.65230277778|-74.1127305556|28.0|30.0|132.0|41151.0|365.0|219998.0|2639976.0|0.005|0.0|9235.2255715|4.18908984051|0.0114769584672
4.656429|-74.140025|25.0|30.0|133.0|39392.0|365.0|340000.0|4080000.0|0.005|7.0|2602.85066929|1.18065067395|0.0032346593807
4.650333|-74.135534|25.0|29.0|134.0|37803.0|365.0|210700.0|2528400.0|0.005|9.0|68.1461136269|0.0309110145773|8.46877111706e-05
4.59514722222|-74.1008222222|29.0|23.0|135.0||365.0|239999.0|2879988.0|0.005|0.0|6260.76997713|2.84238956962|0.00778736868389
4.65712777778|-74.1374583333|25.0|30.0|136.0|41242.0|365.0|56000.0|672000.0|0.005|0.0|1493.21186835|0.677918188231|0.00185731010474
4.65341388889|-74.1420666667|24.0|30.0|137.0|40808.0|365.0|159999.980451|1919999.76542|0.005|1.0|3772.27624976|1.71110104362|0.00468794806472
4.62816111111|-74.1699972222|21.0|27.0|138.0|41381.0|365.0|48000.0|576000.0|0.005|-1.0|2588.68745595|1.175264105|0.00321990165754
4.6304563075|-74.1237699695|26.0|27.0|139.0|41443.0|365.0|72500.0|870000.0|0.005|-1.0|1628.93187568|0.73953507156|0.00202612348373
4.63183888889|-74.1667527778|22.0|27.0|140.0|40525.0|312.0|90000.0|1080000.0|0.005|2.0|9.13691693912|0.00414816029036|1.3295385546e-05
4.64708055556|-74.1684944444|21.0|29.0|141.0|38702.0|365.0|73928.5576032|887142.691238|0.005|7.0|1980.4169561|0.898315313097|0.0024611378441
4.60244175964|-74.1011335719|29.0|24.0|142.0|40690.0|365.0|78000.0|936000.0|0.005|1.0|4459.77993589|2.0247400909|0.00554723312574
4.61451111111|-74.0831611111|31.0|26.0|143.0|41173.0|365.0|38900.0|466800.0|0.005|0.0|2417.3892983|1.09749474143|0.00300683490802
4.61064957494|-74.0755197474|32.0|25.0|144.0|40766.0|365.0|35000.0|420000.0|0.005|1.0|2158.09708083|0.979776074699|0.00268431801287
4.59152598268|-74.0880121766|30.0|23.0|145.0|41353.0|365.0|45000.0|540000.0|0.005|-1.0|2601.42798669|1.18104830596|0.00323574878345
4.59955317363|-74.0864074871|31.0|24.0|146.0|41152.0|365.0|42000.0|504000.0|0.005|0.0|2230.55181561|1.01267052429|0.00277443979256
4.62052484013|-74.0795113613|31.0|26.0|147.0|41512.0|365.0|55000.0|660000.0|0.005|-1.0|2418.06994704|1.09780375596|0.00300768152317
4.5931573785|-74.0909861595|30.0|23.0|148.0|40694.0|365.0|80000.0|960000.0|0.005|1.0|5941.07838481|2.6972495867|0.00738972489508
4.59753562583|-74.0876609253|30.0|24.0|149.0|40904.0|365.0|19000.0|228000.0|0.005|1.0|744.620360606|0.338057643715|0.000926185325247
4.60198188388|-74.0935008723|30.0|24.0|150.0|41575.0|365.0|110000.0|1320000.0|0.005|-1.0|6188.77115187|2.80970210295|0.00769781398069
4.60434076037|-74.0925084371|30.0|24.0|151.0|41157.0|365.0|45000.0|540000.0|0.005|0.0|3010.18946987|1.36662601932|0.00374418087486
4.60531167097|-74.095699761|29.0|25.0|152.0|40586.0|365.0|75000.0|900000.0|0.005|1.0|2901.55547222|1.31730618439|0.00360905803942
4.60403728218|-74.100718998|29.0|24.0|153.0|40766.0|365.0|129000.0|1548000.0|0.005|1.0|3269.07941313|1.4828514205|0.00406260663151
4.62519181729|-74.0936998063|30.0|27.0|154.0|41071.0|365.0|35000.0|420000.0|0.005|0.0|1541.14763855|0.699063153944|0.00191524151766
4.61138497897|-74.1026943492|29.0|25.0|155.0|41159.0|365.0|48500.0|582000.0|0.005|0.0|2534.42218795|1.14961157764|0.00314962076066
4.63521482809|-74.1146809374|27.0|28.0|156.0|41570.0|365.0|122595.0|1471140.0|0.005|-1.0|4145.93699345|1.88059321391|0.00515231017509
4.62709671648|-74.0943099457|30.0|27.0|157.0|41401.0|365.0|45000.0|540000.0|0.005|-1.0|1440.32995562|0.653332345527|0.00178995163158
4.63654653244|-74.1037626846|29.0|28.0|158.0|41398.0|365.0|58438716.0|701264592.0|0.005|-1.0|792776.942408|359.60289324|0.985213406137
4.61123611111|-74.1005611111|29.0|25.0|159.0|40752.0|365.0|20000.0|240000.0|0.005|1.0|3.64945725441|0.00165539046009|4.53531632902e-06
4.62852277974|-74.1116877667|28.0|27.0|160.0|41177.0|365.0|104500.0|1254000.0|0.005|0.0|4563.90067593|2.07018115656|0.00567172919605
4.63835757883|-74.1077340261|28.0|28.0|161.0|41477.0|365.0|55000.0|660000.0|0.005|-1.0|9.99224032663|0.00453247103844|1.24177288724e-05
4.62713061122|-74.1122484254|28.0|27.0|162.0|41222.0|365.0|130000.0|1560000.0|0.005|0.0|4653.69163558|2.11091025342|0.00578331576278
4.62030277778|-74.0991777778|29.0|26.0|163.0|40781.0|365.0|68500.0|822000.0|0.005|1.0|2755.54975845|1.24991484061|0.00342442422084
4.62511221578|-74.1016882497|29.0|27.0|164.0|41258.0|365.0|45000.0|540000.0|0.005|0.0|2257.51786938|1.02400803296|0.00280550146016
4.63211029724|-74.103774845|29.0|27.0|165.0|41459.0|312.0|300000.0|3600000.0|0.005|-1.0|6456.82852747|2.92881149215|0.00938721632098
4.61768279923|-74.0902719617|30.0|26.0|166.0|41422.0|365.0|70000.0|840000.0|0.005|-1.0|3031.82637891|1.375233662|0.00376776345754
4.60608888889|-74.1262777778|26.0|25.0|167.0|40898.0|365.0|43000.0|516000.0|0.005|1.0|2986.86330054|1.35483845093|0.00371188616694
4.63130555556|-74.1106777778|28.0|27.0|168.0|41290.0|365.0|55000.0|660000.0|0.005|-1.0|2421.80341177|1.09852780416|0.00300966521688
4.63028124141|-74.1097493471|28.0|27.0|169.0|40933.0|365.0|27000.0|324000.0|0.005|0.0|1634.89965345|0.74158898183|0.00203175063515
4.63391666667|-74.1004611111|29.0|28.0|170.0|41530.0|365.0|34000000.0|408000000.0|0.005|-1.0|727911.403688|330.179944429|0.904602587475
4.63820223288|-74.1057062405|28.0|28.0|171.0||312.0|46219358.0|554632296.0|0.005|0.0|597270.032336|270.921138323|0.868336981805
4.60202865909|-74.1332969451|25.0|24.0|172.0|41198.0|365.0|93000.0|1116000.0|0.005|0.0|3364.50262129|1.52613530012|0.00418119260306
4.61619789004|-74.0932464815|30.0|26.0|173.0|41135.0|365.0|103027.857143|1236334.28571|0.005|0.0|5628.9561502|2.55328934187|0.00699531326541
